account_id,bioguide_id,mem_name,screen_name,chamber,state_abbr,party_code
37007274,Y000033,Don Young,repdonyoung,House,AK,200
2559398984,Y000033,Don Young,DonYoungAK,House,AK,200
2253968388,B001289,Bradley Byrne,RepByrne,House,AL,200
42481696,B001289,Bradley Byrne,BradleyByrne,House,AL,200
2861616083,P000609,Gary Palmer,USRepGaryPalmer,House,AL,200
2296943622,P000609,Gary Palmer,Palmer4Alabama,House,AL,200
224294785,R000591,Martha Roby,RepMarthaRoby,House,AL,200
69086398,R000591,Martha Roby,TeamRoby,House,AL,200
237299871,B001274,Mo Brooks,RepMoBrooks,House,AL,200
68277792,B001274,Mo Brooks,MoInTheHouse,House,AL,200
76452765,A000055,Robert Aderholt,Robert_Aderholt,House,AL,200
804359648,A000055,Robert Aderholt,CongAderholt,House,AL,200
381152398,S001185,Terri Sewell,RepTerriSewell,House,AL,100
69326168,S001185,Terri Sewell,Sewell4Congress,House,AL,100
2852998461,W000821,Bruce Westerman,RepWesterman,House,AR,200
1592481150,W000821,Bruce Westerman,WestermanAR,House,AR,200
342677019,W000821,Bruce Westerman,bruce_westerman,House,AR,200
2953974395,H001072,French Hill,RepFrenchHill,House,AR,200
1740229652,H001072,French Hill,ElectFrench,House,AR,200
233693291,C001087,Rick Crawford,RepRickCrawford,House,AR,200
50918998,C001087,Rick Crawford,Crawford4Cong,House,AR,200
234469322,W000809,Steve Womack,rep_stevewomack,House,AR,200
112651673,W000809,Steve Womack,womack4congress,House,AR,200
816652616625168388,B001302,Andy Biggs,RepAndyBiggsAZ,House,AZ,200
702601370344402944,B001302,Andy Biggs,andybiggs4az,House,AZ,200
1081240074946252801,K000368,Ann Kirkpatrick,RepKirkpatrick,House,AZ,100
272004287,K000368,Ann Kirkpatrick,Ann_Kirkpatrick,House,AZ,100
229197216,S001183,David Schweikert,RepDavid,House,AZ,200
21509894,S001183,David Schweikert,DavidSchweikert,House,AZ,200
996094929733652481,L000589,Debbie Lesko,RepDLesko,House,AZ,200
34715823,L000589,Debbie Lesko,DebbieLesko,House,AZ,200
1080885078425784320,S001211,Greg Stanton,RepGregStanton,House,AZ,100
218292287,S001211,Greg Stanton,gregstantonaz,House,AZ,100
240760644,G000565,Paul Gosar,RepGosar,House,AZ,200
872148729184362497,G000565,Paul Gosar,DrPaulGosar,House,AZ,200
28602948,G000551,Raul Grijalva,RepRaulGrijalva,House,AZ,100
135623073,G000551,Raul Grijalva,standwithraul,House,AZ,100
2966570782,G000574,Ruben Gallego,RepRubenGallego,House,AZ,100
69066533,G000574,Ruben Gallego,petegallego,House,AZ,100
808416682972770304,O000171,Tom O'Halleran,RepOHalleran,House,AZ,100
2573587962,O000171,Tom O'Halleran,TomOHalleran,House,AZ,100
29501253,S001150,Adam Schiff,RepAdamSchiff,House,CA,100
133028836,S001150,Adam Schiff,AdamSchiff,House,CA,100
1055730738,L000579,Alan Lowenthal,RepLowenthal,House,CA,100
562232053,L000579,Alan Lowenthal,alanlowenthal,House,CA,100
950783972,B001287,Ami Bera,RepBera,House,CA,100
43986986,B001287,Ami Bera,BeraForCongress,House,CA,100
249348006,E000215,Anna Eshoo,RepAnnaEshoo,House,CA,100
482713734,E000215,Anna Eshoo,Eshoo4Congress,House,CA,100
248735463,L000551,Barbara Lee,RepBarbaraLee,House,CA,100
144927376,L000551,Barbara Lee,BarbaraLeeSays,House,CA,100
414436134,L000551,Barbara Lee,BLeeForCongress,House,CA,100
30216513,S000344,Brad Sherman,BradSherman,House,CA,100
494291143,S000344,Brad Sherman,BradSherman4SFV,House,CA,100
344972339,N000181,Devin Nunes,RepDevinNunes,House,CA,200
54412900,N000181,Devin Nunes,DevinNunes,House,CA,200
2851579030,N000181,Devin Nunes,DevinGNunes,House,CA,200
38254095,M001163,Doris Matsui,DorisMatsui,House,CA,100
169331127,M001163,Doris Matsui,Matsui4Congress,House,CA,100
1069124515,L000578,Doug LaMalfa,RepLaMalfa,House,CA,200
19808819,L000578,Doug LaMalfa,DougLaMalfa,House,CA,200
1305596696,H001048,Duncan Hunter,Rep_Hunter,House,CA,200
942156122,S001193,Eric Swalwell,RepSwalwell,House,CA,100
377609596,S001193,Eric Swalwell,ericswalwell,House,CA,100
1080986167003230208,C001123,Gil Cisneros,RepGilCisneros,House,CA,100
876894308309147650,C001123,Gil Cisneros,GilCisnerosCA,House,CA,100
161411080,N000179,Grace Napolitano,gracenapolitano,House,CA,100
4895651115,N000179,Grace Napolitano,grace4congress,House,CA,100
1075080722241736704,R000616,Harley Rouda,RepHarley,House,CA,100
27789237,R000616,Harley Rouda,HarleyRouda,House,CA,100
24913074,S001175,Jackie Speier,RepSpeier,House,CA,100
521731529,S001175,Jackie Speier,JackieSpeier,House,CA,100
1071102246,H001068,Jared Huffman,RepHuffman,House,CA,100
334894942,H001068,Jared Huffman,JaredHuffman,House,CA,100
385429543,M001166,Jerry McNerney,RepMcNerney,House,CA,100
176512266,M001166,Jerry McNerney,jerrymcnerney,House,CA,100
245451804,C001059,Jim Costa,RepJimCosta,House,CA,100
398193180,G000585,Jimmy Gomez,JimmyGomezCA,House,CA,100
2371339658,G000585,Jimmy Gomez,RepJimmyGomez,House,CA,100
796736612554117120,P000613,Jimmy Panetta,RepJimmyPanetta,House,CA,100
4228409359,P000613,Jimmy Panetta,JimmyPanetta,House,CA,100
88806753,G000559,John Garamendi,RepGaramendi,House,CA,100
18907463,G000559,John Garamendi,JohnGaramendi,House,CA,100
1080851152151953410,H001090,Josh Harder,RepJoshHarder,House,CA,100
438665212,H001090,Josh Harder,JoshHarder,House,CA,100
1260172386,V000130,Juan Vargas,RepJuanVargas,House,CA,100
1036705065745010688,V000130,Juan Vargas,JuanVargas4CA,House,CA,100
193732179,C001080,Judy Chu,RepJudyChu,House,CA,100
793208286,C001080,Judy Chu,JudyChuCampaign,House,CA,100
1243902714,B001285,Julia Brownley,RepBrownley,House,CA,100
44251742,B001285,Julia Brownley,JuliaBrownley,House,CA,100
239949176,B001270,Karen Bass,RepKarenBass,House,CA,100
113494390,B001270,Karen Bass,KarenBassTweets,House,CA,100
1068273911224094721,H001087,Katie Hill,RepKatieHill,House,CA,100
839226269627621376,H001087,Katie Hill,KatieHill4CA,House,CA,100
1081222837459996672,P000618,Katie Porter,RepKatiePorter,House,CA,100
617266600,P000618,Katie Porter,katieporteroc,House,CA,100
22545491,C000059,Ken Calvert,KenCalvert,House,CA,200
138553197,C000059,Ken Calvert,TeamCalvert,House,CA,200
19739126,M001165,Kevin McCarthy,GOPLeader,House,CA,200
15428227,M001165,Kevin McCarthy,kevinomccarthy,House,CA,200
312134473,S001156,Linda Sanchez,RepLindaSanchez,House,CA,100
917408119222923264,S001156,Linda Sanchez,LindaTSanchez,House,CA,100
815985039485837312,C001110,Lou Correa,RepLouCorrea,House,CA,100
746481056145018880,C001110,Lou Correa,voteloucorrea,House,CA,100
479872233,R000486,Lucille Roybal-Allard,RepRoybalAllard,House,CA,100
878301212025782272,R000486,Lucille Roybal-Allard,LRAforCongress,House,CA,100
2968007206,D000623,Mark DeSaulnier,RepDeSaulnier,House,CA,100
30252303,D000623,Mark DeSaulnier,MarkDeSaulnier,House,CA,100
1037321378,T000472,Mark Takano,RepMarkTakano,House,CA,100
316165422,T000472,Mark Takano,MarkTakano,House,CA,100
36686040,W000187,Maxine Waters,RepMaxineWaters,House,CA,100
3166120541,W000187,Maxine Waters,MaxineWaters,House,CA,100
1072134139560620033,L000593,Mike Levin,RepMikeLevin,House,CA,100
14573926,L000593,Mike Levin,MikeLevin,House,CA,100
303861808,T000460,Mike Thompson,RepThompson,House,CA,100
3612420317,T000460,Mike Thompson,Mike_CA05,House,CA,100
15764644,P000197,Nancy Pelosi,SpeakerPelosi,House,CA,100
2461810448,P000197,Nancy Pelosi,TeamPelosi,House,CA,100
816833925456789505,B001300,Nanette Barragan,RepBarragan,House,CA,100
303633791,B001300,Nanette Barragan,Nanette4CA,House,CA,100
236279233,T000474,Norma Torres,NormaJTorres,House,CA,100
2409478435,T000474,Norma Torres,Norma4Congress,House,CA,100
1074412920,C001094,Paul Cook,RepPaulCook,House,CA,200
57177310,C001094,Paul Cook,joinpaulcook,House,CA,200
3018670151,A000371,Pete Aguilar,RepPeteAguilar,House,CA,100
41533245,A000371,Pete Aguilar,aguilarpete,House,CA,100
1089859058,R000599,Raul Ruiz,RepRaulRuizMD,House,CA,100
409522947,R000599,Raul Ruiz,Dr_RaulRuiz,House,CA,100
816298918468259841,K000389,Ro Khanna,RepRoKhanna,House,CA,100
771152516,K000389,Ro Khanna,RoKhanna,House,CA,100
816157667882373120,C001112,Salud Carbajal,RepCarbajal,House,CA,100
3237898542,C001112,Salud Carbajal,carbajalsalud,House,CA,100
1135486501,P000608,Scott Peters,RepScottPeters,House,CA,100
292594517,P000608,Scott Peters,ScottPetersSD,House,CA,100
553863817,P000608,Scott Peters,ScottPetersCA52,House,CA,100
432771620,D000598,Susan Davis,RepSusanDavis,House,CA,100
1080875913926139910,C001124,TJ Cox,RepTjCox,House,CA,100
882843534750961664,C001124,TJ Cox,TJCoxCongress,House,CA,100
3044993235,L000582,Ted Lieu,RepTedLieu,House,CA,100
21059255,L000582,Ted Lieu,tedlieu,House,CA,100
50152441,M001177,Tom McClintock,RepMcClintock,House,CA,200
15773898,M001177,Tom McClintock,tommcclintock,House,CA,200
1222257180,C001097,Tony Cardenas,RepCardenas,House,CA,100
2543742324,C001097,Tony Cardenas,Tcardenas,House,CA,100
267938462,L000397,Zoe Lofgren,RepZoeLofgren,House,CA,100
988858472132415489,L000397,Zoe Lofgren,ZoeLofgren,House,CA,100
28599820,D000197,Diana DeGette,RepDianaDeGette,House,CO,100
952540201,D000197,Diana DeGette,DeGette5280,House,CO,100
584012853,L000564,Doug Lamborn,RepDLamborn,House,CO,200
583881540,L000564,Doug Lamborn,DougLambornCD5,House,CO,200
20552026,P000593,Ed Perlmutter,RepPerlmutter,House,CO,100
105290638,P000593,Ed Perlmutter,Ed4Colorado,House,CO,100
1080191866509901826,C001121,Jason Crow,RepJasonCrow,House,CO,100
851477335052140544,C001121,Jason Crow,JasonCrowCO6,House,CO,100
1078749802765139968,N000191,Joe Neguse,RepJoeNeguse,House,CO,100
1542372750,N000191,Joe Neguse,JoeNeguse,House,CO,100
2862577383,B001297,Ken Buck,RepKenBuck,House,CO,200
34959770,B001297,Ken Buck,BuckForColorado,House,CO,200
242873057,T000470,Scott Tipton,RepTipton,House,CO,200
18060563,T000470,Scott Tipton,ScottRTipton,House,CO,200
1082086081238102018,H001081,Jahana Hayes,RepJahanaHayes,House,CT,100
991721030631780354,H001081,Jahana Hayes,JahanaHayesCT,House,CT,100
4788702195,H001081,Jahana Hayes,JahanaHayes,House,CT,100
31611298,H001047,Jim Himes,jahimes,House,CT,100
85396297,C001069,Joe Courtney,RepJoeCourtney,House,CT,100
183351637,C001069,Joe Courtney,JoeCourtneyCT,House,CT,100
50452197,L000557,John B. Larson,RepJohnLarson,House,CT,100
155585373,L000557,John B. Larson,JohnLarsonCT,House,CT,100
140519774,D000216,Rosa DeLauro,rosadelauro,House,CT,100
893496121,D000216,Rosa DeLauro,Rosa_DeLauro,House,CT,100
817050219007328258,B001303,Lisa Blunt Rochester,RepLBR,House,DE,100
4049197462,B001303,Lisa Blunt Rochester,LisaBRochester,House,DE,100
818472418620608512,L000586,Al Lawson,RepAlLawsonJr,House,FL,100
88291132,L000586,Al Lawson,AlLawsonJr,House,FL,100
2433737761,H000324,Alcee Hastings,RepHastingsFL,House,FL,100
2348492935,H000324,Alcee Hastings,alcee4congress,House,FL,100
25086658,P000599,Bill Posey,congbillposey,House,FL,200
814103950404239360,M001199,Brian Mast,RepBrianMast,House,FL,200
3170031728,M001199,Brian Mast,BrianMastFL,House,FL,200
816030424778543104,C001111,Charlie Crist,RepCharlieCrist,House,FL,100
38970940,C001111,Charlie Crist,CharlieCrist,House,FL,100
281540744,W000806,Daniel Webster,RepWebster,House,FL,200
136526394,W000806,Daniel Webster,WebsterCongress,House,FL,200
818713465653051392,S001200,Darren Soto,RepDarrenSoto,House,FL,100
1730030220,S001200,Darren Soto,DarrenSoto,House,FL,100
1080941062028447744,M001207,Debbie Mucarsel-Powell,RepDMP,House,FL,100
750046943905058816,M001207,Debbie Mucarsel-Powell,DebbieforFL,House,FL,100
1140648348,W000797,Debbie Wasserman Schultz,RepDWStweets,House,FL,100
115979444,W000797,Debbie Wasserman Schultz,DWStweets,House,FL,100
1060584809095925762,S001206,Donna Shalala,RepShalala,House,FL,100
737719829579345920,S001206,Donna Shalala,DonnaShalala,House,FL,100
816111677917851649,R000607,Francis Rooney,RepRooney,House,FL,200
4433285713,R000607,Francis Rooney,FrancisRooney,House,FL,200
234014087,W000808,Frederica Wilson,RepWilson,House,FL,100
3667668735,W000808,Frederica Wilson,TeamFSWilson,House,FL,100
1083125649609506816,S001214,Greg Steube,RepGregSteube,House,FL,200
21924842,S001214,Greg Steube,gregsteube,House,FL,200
26051676,B001257,Gus Bilirakis,RepGusBilirakis,House,FL,200
95236960,B001257,Gus Bilirakis,Bilirakis,House,FL,200
828977216595849216,R000609,John Rutherford,RepRutherfordFL,House,FL,200
733672650120253440,R000609,John Rutherford,JRutherfordFL,House,FL,200
1880674038,C001066,Kathy Castor,USRepKCastor,House,FL,100
756123897783808000,C001066,Kathy Castor,KathyCastorFL,House,FL,100
1077121945,F000462,Lois Frankel,RepLoisFrankel,House,FL,100
349296252,F000462,Lois Frankel,LoisFrankel,House,FL,100
37094727,D000600,Mario Diaz-Balart,MarioDB,House,FL,200
374816353,D000600,Mario Diaz-Balart,MarioDBCamp,House,FL,200
818948638890217473,G000578,Matt Gaetz,RepMattGaetz,House,FL,200
58579942,G000578,Matt Gaetz,mattgaetz,House,FL,200
1082416697380913152,W000823,Michael Waltz,RepMichaelWaltz,House,FL,200
833673914,W000823,Michael Waltz,michaelgwaltz,House,FL,200
815952318487298048,D000628,Neal Dunn,DrNealDunnFL2,House,FL,200
2288520312,D000628,Neal Dunn,DrNealDunn,House,FL,200
3433189197,D000628,Neal Dunn,DunnCampaign,House,FL,200
605615715,S001210,Ross Spano,RossSpano,House,FL,200
1090328229548826627,S001210,Ross Spano,RepRossSpano,House,FL,200
796183515998068736,M001202,Stephanie Murphy,RepStephMurphy,House,FL,100
745372686596120576,M001202,Stephanie Murphy,SMurphyCongress,House,FL,100
137794015,D000610,Ted Deutch,RepTedDeutch,House,FL,100
82696064,D000610,Ted Deutch,TedforCongress,House,FL,100
1071900114,Y000065,Ted Yoho,RepTedYoho,House,FL,200
274164368,Y000065,Ted Yoho,TedYoho,House,FL,200
798973032362606600,D000627,Val Demings,RepValDemings,House,FL,100
3404875323,D000627,Val Demings,val_demings,House,FL,100
20467163,B001260,Vern Buchanan,VernBuchanan,House,FL,200
41403889,B001260,Vern Buchanan,Vern2014,House,FL,200
234797704,S001189,Austin Scott,AustinScottGA08,House,GA,200
31191969,S001189,Austin Scott,AustinScott4GA,House,GA,200
2914163523,L000583,Barry Loudermilk,RepLoudermilk,House,GA,200
586191770,L000583,Barry Loudermilk,standwithbarry,House,GA,200
2973870195,C001103,Buddy Carter,RepBuddyCarter,House,GA,200
295712099,C001103,Buddy Carter,Buddy_Carter,House,GA,200
168673083,S001157,David Scott,repdavidscott,House,GA,100
170341758,S001157,David Scott,Electdavidscott,House,GA,100
1060487274,C001093,Doug Collins,RepDougCollins,House,GA,200
343358379,C001093,Doug Collins,CollinsforGA,House,GA,200
806583915012046854,F000465,Drew Ferguson,RepDrewFerguson,House,GA,200
694984534249594882,F000465,Drew Ferguson,DrewFergusonGA,House,GA,200
24745957,J000288,Hank Johnson,RepHankJohnson,House,GA,100
97583689,J000288,Hank Johnson,ReElectHank,House,GA,100
2975091705,H001071,Jody Hice,CongressmanHice,House,GA,200
130003817,H001071,Jody Hice,jodyhice,House,GA,200
29450962,L000287,John Lewis,repjohnlewis,House,GA,100
1082380458976051202,M001208,Lucy McBath,replucymcbath,House,GA,100
947956236804337664,M001208,Lucy McBath,lucymcbath,House,GA,100
332304361,M001208,Lucy McBath,lucymcbath_,House,GA,100
2964287128,A000372,Rick W. Allen,RepRickAllen,House,GA,200
385111151,A000372,Rick W. Allen,rickallen,House,GA,200
2382685057,W000810,Rob Woodall,RepRobWoodall,House,GA,200
4886662606,W000810,Rob Woodall,WoodallGA,House,GA,200
249410485,B000490,Sanford Bishop,SanfordBishop,House,GA,100
190328374,G000560,Tom Graves,RepTomGraves,House,GA,200
24852012,G000560,Tom Graves,TomGravesGA14,House,GA,200
1081350574589833221,C001055,Ed Case,RepEdCase,House,HI,100
21737536,C001055,Ed Case,EdCaseHawaii,House,HI,100
1064206014,G000571,Tulsi Gabbard,TulsiPress,House,HI,100
26637348,G000571,Tulsi Gabbard,TulsiGabbard,House,HI,100
1081256295469068288,F000467,Abby Finkenauer,RepFinkenauer,House,IA,100
1262017122,F000467,Abby Finkenauer,Abby4Iowa,House,IA,100
1080865917377097728,A000378,Cindy Axne,RepCindyAxne,House,IA,100
867495243482058755,A000378,Cindy Axne,Axne4Congress,House,IA,100
510516465,L000565,Dave Loebsack,daveloebsack,House,IA,100
583486767,L000565,Dave Loebsack,DaveForIowa,House,IA,100
48117116,K000362,Steve King,SteveKingIA,House,IA,200
194729373,K000362,Steve King,KingforCongress,House,IA,200
76132891,S001148,Mike Simpson,CongMikeSimpson,House,ID,200
314223728,S001148,Mike Simpson,MikeSimpson4ID,House,ID,200
1078741899572240384,F000469,Russ Fulcher,RepRussFulcher,House,ID,200
172944579,F000469,Russ Fulcher,RussFulcher,House,ID,200
219429281,K000378,Adam Kinzinger,RepKinzinger,House,IL,200
18004222,K000378,Adam Kinzinger,AdamKinzinger,House,IL,200
1080509366,F000454,Bill Foster,RepBillFoster,House,IL,100
188403766,F000454,Bill Foster,Foster4Congress,House,IL,100
305216911,R000515,Bobby Rush,RepBobbyRush,House,IL,100
493429193,R000515,Bobby Rush,BobbyLRushMC,House,IL,100
1071840474,S001190,Brad Schneider,RepSchneider,House,IL,100
278005891,S001190,Brad Schneider,Schneider4IL10,House,IL,100
1092979962,B001286,Cheri Bustos,RepCheri,House,IL,100
257180565,B001286,Cheri Bustos,CheriBustos,House,IL,100
1082427779583541248,G000586,Chuy Garcia,RepChuyGarcia,House,IL,100
2847603597,G000586,Chuy Garcia,ChuyForCongress,House,IL,100
1009269193,L000563,Dan Lipinski,RepLipinski,House,IL,100
950758571821629441,L000563,Dan Lipinski,DanLipinski,House,IL,100
789244177,D000096,Danny K. Davis,RepDannyDavis,House,IL,100
3686482216,L000585,Darin LaHood,RepLaHood,House,IL,200
3107996233,L000585,Darin LaHood,ElectLaHood,House,IL,200
24195214,S001145,Jan Schakowsky,janschakowsky,House,IL,100
85896319,S001145,Jan Schakowsky,RepSchakowsky,House,IL,100
15600527,S000364,John Shimkus,RepShimkus,House,IL,200
4490291893,S000364,John Shimkus,JohnMShimkus,House,IL,200
1080539438508400642,U000040,Lauren Underwood,RepUnderwood,House,IL,100
872156132688711681,U000040,Lauren Underwood,LaurenUnderwood,House,IL,100
2964877294,B001295,Mike Bost,RepBost,House,IL,200
2282437802,B001295,Mike Bost,BostForCongress,House,IL,200
56864092,Q000023,Mike Quigley,RepMikeQuigley,House,IL,100
15949499,Q000023,Mike Quigley,QuigleyCampaign,House,IL,100
814179031956488192,K000391,Raja Krishnamoorthi,CongressmanRaja,House,IL,100
62649021,K000391,Raja Krishnamoorthi,RajaForCongress,House,IL,100
1339931490,K000385,Robin Kelly,RepRobinKelly,House,IL,100
38285038,K000385,Robin Kelly,RobinLynneKelly,House,IL,100
993153006,D000619,Rodney Davis,RodneyDavis,House,IL,200
586076955,D000619,Rodney Davis,ElectRodney,House,IL,200
1083472286089396224,C001117,Sean Casten,RepCasten,House,IL,100
66804351,C001117,Sean Casten,SeanCasten,House,IL,100
955598085526360064,C001117,Sean Casten,VoteCasten,House,IL,100
199325935,C001072,Andre Carson,RepAndreCarson,House,IN,100
267316393,C001072,Andre Carson,Andre4Congress,House,IN,100
1082369392229400576,P000615,Greg Pence,RepGregPence,House,IN,200
890038958104735744,P000615,Greg Pence,GregPenceIN,House,IN,200
1065995022,W000813,Jackie Walorski,RepWalorski,House,IN,200
137172797,W000813,Jackie Walorski,StandWithJackie,House,IN,200
14562874,W000813,Jackie Walorski,jackiewalorski,House,IN,200
123563657,B001307,Jim Baird,ElectJimBaird,House,IN,200
1086316494450032640,B001307,Jim Baird,repjimbaird,House,IN,200
816131319033950208,B001299,Jim Banks,RepJimBanks,House,IN,200
14836282,B001299,Jim Banks,Jim_Banks,House,IN,200
234812598,B001275,Larry Bucshon,RepLarryBucshon,House,IN,200
80956768,B001275,Larry Bucshon,DrLarryBucshon,House,IN,200
193872188,V000108,Pete Visclosky,RepVisclosky,House,IN,100
3282677347,V000108,Pete Visclosky,TeamVisclosky,House,IN,100
1074101017,B001284,Susan Brooks,SusanWBrooks,House,IN,200
344201516,B001284,Susan Brooks,SusanBrooksIN,House,IN,200
811986281177772032,H001074,Trey Hollingsworth,RepTrey,House,IN,200
3431000296,H001074,Trey Hollingsworth,VoteForTrey,House,IN,200
752364246218862592,M001198,Roger Marshall,RepMarshall,House,KS,200
1240107944,M001198,Roger Marshall,RogerMarshallMD,House,KS,200
854715071116849157,E000298,Ron Estes,RepRonEstes,House,KS,200
722555010588872705,E000298,Ron Estes,RonEstesKS,House,KS,200
1080516116395499522,D000629,Sharice Davids,repdavids,House,KS,100
950952511556538368,D000629,Sharice Davids,sharicedavids,House,KS,100
1080307235350241280,W000824,Steve Watkins,Rep_Watkins,House,KS,200
129259273,W000824,Steve Watkins,Steve4Kansas,House,KS,200
1089334250,B001282,Andy Barr,RepAndyBarr,House,KY,200
115186195,B001282,Andy Barr,barrforcongress,House,KY,200
1908143071,G000558,Brett Guthrie,RepGuthrie,House,KY,200
114607567,G000558,Brett Guthrie,brettguthrie,House,KY,200
550401754,R000395,Hal Rogers,RepHalRogers,House,KY,200
838462994,C001108,James Comer,JamesComer,House,KY,200
384913290,Y000062,John Yarmuth,RepJohnYarmuth,House,KY,100
975200486,M001184,Thomas Massie,RepThomasMassie,House,KY,200
230973154,M001184,Thomas Massie,ThomasMassieKY,House,KY,200
267854863,R000588,Cedric Richmond,RepRichmond,House,LA,100
142419647,R000588,Cedric Richmond,CedricRichmond,House,LA,100
843636970538618880,H001077,Clay Higgins,RepClayHiggins,House,LA,200
1011053278304591872,H001077,Clay Higgins,CaptClayHiggins,House,LA,200
2951574214,G000577,Garret Graves,RepGarretGraves,House,LA,200
587100576,G000577,Garret Graves,garretgraves,House,LA,200
827279765287559171,J000299,Mike Johnson,RepMikeJohnson,House,LA,200
4849654052,J000299,Mike Johnson,MikeJohnson,House,LA,200
2962891515,A000374,Ralph Abraham,RepAbraham,House,LA,200
2543008999,A000374,Ralph Abraham,DocAbraham,House,LA,200
1209417007,S001176,Steve Scalise,SteveScalise,House,LA,200
2746741969,S001176,Steve Scalise,SteveScaliseGOP,House,LA,200
1080584229510172678,P000617,Ayanna Pressley,RepPressley,House,MA,100
31013444,P000617,Ayanna Pressley,AyannaPressley,House,MA,100
232992031,K000375,Bill Keating,USRepKeating,House,MA,100
